DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;TOTAL_MIN_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MIN_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_IMPORT(-)_EXPORT(+)_[MW];AUSTRIA_MIN_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_IMPORT(-)_EXPORT(+)_[MW];GERMANY_SUM_OF_OFFERED_CAPACITY_[MW]
25/07/2022;25/07/2022;aFRR;POS_20_24;9,02;36,50;48,00;24,00;37,73;48,00;-80,00;9,02;28,23;38,55;80,00;4827,00
25/07/2022;25/07/2022;aFRR;NEG_00_04;2,50;5,46;9,29;2,50;5,44;9,29;29,00;3,00;5,59;9,23;-29,00;3414,00
25/07/2022;25/07/2022;aFRR;NEG_04_08;2,50;6,96;12,00;2,50;6,98;12,00;74,00;3,57;6,62;11,72;-74,00;3375,00
25/07/2022;25/07/2022;aFRR;NEG_08_12;10,85;21,54;29,50;10,85;21,74;29,50;-36,00;14,00;19,97;28,68;36,00;3958,00
25/07/2022;25/07/2022;aFRR;NEG_12_16;25,00;44,15;63,51;25,00;44,45;63,51;-68,00;28,80;42,13;63,47;68,00;3542,00
25/07/2022;25/07/2022;aFRR;NEG_16_20;9,70;19,07;25,80;10,00;19,33;25,80;-65,00;9,70;17,23;25,40;65,00;3685,00
25/07/2022;25/07/2022;aFRR;NEG_20_24;0,54;1,02;1,24;0,60;1,02;1,24;-8,00;0,54;0,99;1,24;8,00;3919,00
26/07/2022;26/07/2022;aFRR;POS_00_04;4,03;7,72;8,46;5,26;7,80;8,46;58,00;4,03;6,67;8,42;-58,00;5005,00
26/07/2022;26/07/2022;aFRR;POS_04_08;6,42;11,36;14,22;7,63;11,42;14,22;-29,00;6,42;10,93;14,20;29,00;4394,00
26/07/2022;26/07/2022;aFRR;POS_08_12;11,45;23,33;27,11;13,52;23,61;27,11;35,00;11,45;19,81;27,07;-35,00;4207,00
26/07/2022;26/07/2022;aFRR;POS_12_16;8,22;14,66;16,38;8,66;14,83;16,38;-1,00;8,22;12,97;16,28;1,00;4348,00
26/07/2022;26/07/2022;aFRR;POS_16_20;10,66;21,48;24,87;10,66;21,71;24,87;22,00;11,22;18,85;24,57;-22,00;4350,00
26/07/2022;26/07/2022;aFRR;POS_20_24;11,58;35,69;38,56;24,62;36,29;38,56;25,00;11,58;29,31;38,41;-25,00;4622,00
26/07/2022;26/07/2022;aFRR;NEG_00_04;2,50;5,59;8,00;2,50;5,59;8,00;54,00;2,50;5,63;8,00;-54,00;3410,00
26/07/2022;26/07/2022;aFRR;NEG_04_08;2,50;8,20;16,21;2,50;8,19;16,08;50,00;2,93;8,26;16,21;-50,00;3355,00
26/07/2022;26/07/2022;aFRR;NEG_08_12;8,30;18,54;22,50;8,30;18,86;22,50;-80,00;9,07;16,38;19,34;80,00;3497,00
26/07/2022;26/07/2022;aFRR;NEG_12_16;15,38;41,99;59,03;17,80;43,08;59,03;-80,00;15,38;34,90;41,50;80,00;3550,00
26/07/2022;26/07/2022;aFRR;NEG_16_20;7,12;19,10;32,21;10,00;19,83;32,21;-80,00;7,12;14,43;17,00;80,00;3411,00
26/07/2022;26/07/2022;aFRR;NEG_20_24;0,47;0,92;1,10;0,55;0,92;1,10;-11,00;0,47;0,91;1,10;11,00;4129,00
27/07/2022;27/07/2022;aFRR;POS_00_04;3,39;6,89;7,57;4,37;6,95;7,57;80,00;3,39;5,82;7,43;-80,00;4648,00
27/07/2022;27/07/2022;aFRR;POS_04_08;5,61;11,29;12,64;6,75;11,44;12,64;-41,00;5,61;10,11;12,50;41,00;4595,00
27/07/2022;27/07/2022;aFRR;POS_08_12;11,92;22,06;24,30;15,21;22,27;24,30;-24,00;11,92;20,08;24,29;24,00;4737,00
27/07/2022;27/07/2022;aFRR;POS_12_16;7,25;14,06;15,40;9,83;14,24;15,37;-48,00;7,25;12,67;15,40;48,00;4268,00
27/07/2022;27/07/2022;aFRR;POS_16_20;11,24;21,10;26,59;14,00;21,25;26,59;-60,00;11,24;20,07;26,53;60,00;4232,00
27/07/2022;27/07/2022;aFRR;POS_20_24;16,54;32,82;37,45;22,21;33,32;37,45;-52,00;16,54;28,96;37,41;52,00;4874,00
27/07/2022;27/07/2022;aFRR;NEG_00_04;1,53;5,09;8,34;1,53;5,10;8,34;55,00;3,00;4,93;6,80;-55,00;3414,00
27/07/2022;27/07/2022;aFRR;NEG_04_08;2,50;7,43;14,00;2,50;7,41;10,31;80,00;4,14;7,80;14,00;-80,00;3376,00
27/07/2022;27/07/2022;aFRR;NEG_08_12;8,54;16,46;20,80;10,53;16,71;20,80;-80,00;8,54;14,88;18,56;80,00;3357,00
27/07/2022;27/07/2022;aFRR;NEG_12_16;22,32;43,53;66,83;27,63;44,64;66,83;-80,00;22,32;36,17;45,43;80,00;3613,00
27/07/2022;27/07/2022;aFRR;NEG_16_20;8,81;18,97;25,20;10,00;19,55;25,20;-80,00;8,81;15,20;20,75;80,00;3434,00
27/07/2022;27/07/2022;aFRR;NEG_20_24;0,40;0,79;1,00;0,40;0,79;1,00;-43,00;0,44;0,83;1,00;43,00;4031,00
28/07/2022;28/07/2022;aFRR;POS_00_04;3,12;6,59;7,27;5,25;6,69;7,27;26,00;3,12;5,58;7,10;-26,00;4207,00
28/07/2022;28/07/2022;aFRR;POS_04_08;5,84;11,58;13,80;8,44;11,66;13,80;-44,00;5,84;10,98;13,67;44,00;4560,00
28/07/2022;28/07/2022;aFRR;POS_08_12;10,60;20,77;24,35;16,38;21,02;24,35;-80,00;10,60;19,06;24,23;80,00;4715,00
28/07/2022;28/07/2022;aFRR;POS_12_16;6,78;13,17;16,86;10,50;13,31;16,86;-80,00;6,78;12,20;14,98;80,00;4234,00
28/07/2022;28/07/2022;aFRR;POS_16_20;10,30;26,82;34,46;17,42;26,97;34,08;80,00;10,30;24,18;34,46;-80,00;4658,00
28/07/2022;28/07/2022;aFRR;POS_20_24;15,44;38,09;52,73;25,50;37,87;52,73;-6,00;15,44;40,24;52,20;6,00;4587,00
28/07/2022;28/07/2022;aFRR;NEG_00_04;2,21;5,18;6,81;2,50;5,26;6,81;49,00;2,21;4,19;6,00;-49,00;3759,00
28/07/2022;28/07/2022;aFRR;NEG_04_08;2,50;7,08;9,93;2,50;7,09;9,93;63,00;3,53;6,86;9,00;-63,00;3528,00
28/07/2022;28/07/2022;aFRR;NEG_08_12;7,38;14,39;16,32;9,73;14,62;16,32;-80,00;7,38;12,88;15,54;80,00;3513,00
28/07/2022;28/07/2022;aFRR;NEG_12_16;18,80;37,13;43,91;29,80;37,62;43,91;-80,00;18,80;34,00;42,25;80,00;3930,00
28/07/2022;28/07/2022;aFRR;NEG_16_20;9,87;15,63;18,28;10,00;15,80;18,28;-80,00;9,87;14,60;17,60;80,00;4135,00
28/07/2022;28/07/2022;aFRR;NEG_20_24;0,33;0,74;1,00;0,38;0,73;1,00;-80,00;0,33;0,78;1,00;80,00;3861,00
29/07/2022;29/07/2022;aFRR;POS_00_04;2,98;5,96;6,65;4,93;6,03;6,65;43,00;2,98;5,17;6,53;-43,00;4593,00
29/07/2022;29/07/2022;aFRR;POS_04_08;5,60;10,06;11,54;9,00;10,11;11,52;78,00;5,60;9,28;11,54;-78,00;4610,00
29/07/2022;29/07/2022;aFRR;POS_08_12;9,70;18,84;20,75;16,02;19,02;20,75;15,00;9,70;16,91;20,54;-15,00;5092,00
29/07/2022;29/07/2022;aFRR;POS_12_16;6,10;12,94;14,20;11,31;13,19;14,20;-80,00;6,10;11,20;13,56;80,00;4820,00
29/07/2022;29/07/2022;aFRR;POS_16_20;13,41;22,03;27,12;13,41;21,99;25,89;80,00;15,40;22,78;27,12;-80,00;5115,00
29/07/2022;29/07/2022;aFRR;POS_20_24;19,28;33,04;38,30;22,30;33,15;37,50;80,00;19,28;31,04;38,30;-80,00;5004,00
29/07/2022;29/07/2022;aFRR;NEG_00_04;2,00;5,00;8,41;2,50;5,07;8,41;49,00;2,00;4,11;6,00;-49,00;3645,00
29/07/2022;29/07/2022;aFRR;NEG_04_08;2,50;6,69;7,85;2,50;6,76;7,85;41,00;3,34;5,77;7,60;-41,00;3567,00
29/07/2022;29/07/2022;aFRR;NEG_08_12;6,39;11,98;13,63;7,96;12,10;13,63;-80,00;6,39;11,19;12,88;80,00;3551,00
29/07/2022;29/07/2022;aFRR;NEG_12_16;15,22;31,99;34,46;17,70;32,35;34,46;-80,00;15,22;29,63;34,44;80,00;3858,00
29/07/2022;29/07/2022;aFRR;NEG_16_20;6,47;12,61;14,28;8,56;12,66;14,28;-80,00;6,47;12,26;14,25;80,00;3944,00
29/07/2022;29/07/2022;aFRR;NEG_20_24;0,37;0,77;0,96;0,49;0,78;0,96;-43,00;0,37;0,73;0,96;43,00;3873,00
30/07/2022;30/07/2022;aFRR;POS_00_04;2,66;7,19;11,60;4,42;7,43;11,60;-80,00;2,66;5,64;10,38;80,00;4857,00
30/07/2022;30/07/2022;aFRR;POS_04_08;4,43;10,48;15,40;7,20;10,74;15,40;-80,00;4,43;8,74;12,27;80,00;5017,00
30/07/2022;30/07/2022;aFRR;POS_08_12;8,35;17,16;20,00;13,10;17,51;20,00;-80,00;8,35;14,83;18,04;80,00;4419,00
30/07/2022;30/07/2022;aFRR;POS_12_16;6,59;12,19;13,41;9,06;12,35;13,41;-48,00;6,59;10,89;13,37;48,00;4376,00
30/07/2022;30/07/2022;aFRR;POS_16_20;9,60;19,75;24,34;13,41;20,05;24,34;-80,00;9,60;17,75;21,89;80,00;4505,00
30/07/2022;30/07/2022;aFRR;POS_20_24;12,93;30,59;40,00;23,02;31,61;40,00;-80,00;12,93;23,61;29,79;80,00;4905,00
30/07/2022;30/07/2022;aFRR;NEG_00_04;2,00;5,25;6,36;2,50;5,32;6,36;48,00;2,00;4,41;6,00;-48,00;3757,00
30/07/2022;30/07/2022;aFRR;NEG_04_08;2,50;6,25;7,50;2,50;6,27;7,28;80,00;3,37;5,85;7,50;-80,00;3487,00
30/07/2022;30/07/2022;aFRR;NEG_08_12;4,65;17,79;22,10;8,00;18,28;22,10;34,00;4,65;12,17;20,91;-34,00;3422,00
30/07/2022;30/07/2022;aFRR;NEG_12_16;12,37;53,91;76,52;20,00;55,53;76,52;25,00;12,37;35,99;65,00;-25,00;3678,00
30/07/2022;30/07/2022;aFRR;NEG_16_20;4,85;21,50;28,97;8,00;22,18;28,97;7,00;4,85;14,86;25,00;-7,00;3472,00
30/07/2022;30/07/2022;aFRR;NEG_20_24;0,42;1,01;1,48;0,44;1,02;1,48;59,00;0,42;0,91;1,48;-59,00;4149,00
31/07/2022;31/07/2022;aFRR;POS_00_04;3,37;7,85;10,50;5,16;7,90;10,50;-18,00;3,37;7,37;10,44;18,00;5009,00
31/07/2022;31/07/2022;aFRR;POS_04_08;4,85;10,56;13,12;8,00;10,67;13,08;-2,00;4,85;9,56;13,12;2,00;4720,00
31/07/2022;31/07/2022;aFRR;POS_08_12;7,74;17,61;23,40;11,65;17,99;23,40;-80,00;7,74;15,01;21,23;80,00;4326,00
31/07/2022;31/07/2022;aFRR;POS_12_16;5,61;11,00;12,00;6,96;11,15;12,00;-46,00;5,61;9,77;11,87;46,00;4366,00
31/07/2022;31/07/2022;aFRR;POS_16_20;8,48;18,27;20,34;12,21;18,61;20,34;-78,00;8,48;15,86;20,33;78,00;4642,00
31/07/2022;31/07/2022;aFRR;POS_20_24;12,72;29,65;33,78;24,89;30,29;33,78;-38,00;12,72;24,33;33,57;38,00;5125,00
31/07/2022;31/07/2022;aFRR;NEG_00_04;2,00;5,13;6,50;2,50;5,17;5,68;80,00;2,00;4,58;6,50;-80,00;3638,00
31/07/2022;31/07/2022;aFRR;NEG_04_08;2,50;5,93;10,00;2,50;5,89;6,85;80,00;2,84;6,45;10,00;-80,00;3521,00
31/07/2022;31/07/2022;aFRR;NEG_08_12;9,33;38,61;58,99;13,80;39,84;58,99;16,00;9,33;25,60;56,67;-16,00;3612,00
31/07/2022;31/07/2022;aFRR;NEG_12_16;24,49;80,07;109,05;24,49;81,33;109,05;25,00;26,00;66,10;109,00;-25,00;3668,00
31/07/2022;31/07/2022;aFRR;NEG_16_20;10,00;25,88;35,64;10,00;25,95;35,64;-11,00;10,00;25,31;35,04;11,00;3638,00
31/07/2022;31/07/2022;aFRR;NEG_20_24;0,56;1,09;1,41;0,56;1,10;1,41;30,00;0,56;1,07;1,40;-30,00;4175,00
01/08/2022;01/08/2022;aFRR;POS_00_04;4,59;7,46;9,56;5,30;7,48;9,56;41,00;4,59;7,15;9,05;-41,00;4545,00
01/08/2022;01/08/2022;aFRR;POS_04_08;5,55;10,83;12,91;8,00;10,94;12,91;57,00;5,55;9,35;12,64;-57,00;4519,00
01/08/2022;01/08/2022;aFRR;POS_08_12;7,79;20,88;24,58;11,52;21,30;24,58;-67,00;7,79;17,74;24,27;67,00;4828,00
01/08/2022;01/08/2022;aFRR;POS_12_16;4,99;12,28;14,41;7,72;12,51;14,41;-37,00;4,99;10,35;14,34;37,00;4175,00
01/08/2022;01/08/2022;aFRR;POS_16_20;8,73;22,30;29,01;14,02;23,02;29,01;-77,00;8,73;17,32;29,01;77,00;4746,00
01/08/2022;01/08/2022;aFRR;POS_20_24;14,74;32,35;42,00;21,80;33,22;42,00;-80,00;14,74;26,45;35,30;80,00;4886,00
01/08/2022;01/08/2022;aFRR;NEG_00_04;2,00;5,76;12,76;2,50;5,78;12,76;47,00;2,00;5,53;10,00;-47,00;3543,00
01/08/2022;01/08/2022;aFRR;NEG_04_08;2,50;7,25;17,39;2,50;7,23;17,39;46,00;2,85;7,53;17,00;-46,00;3550,00
01/08/2022;01/08/2022;aFRR;NEG_08_12;10,00;20,02;24,00;10,89;20,36;24,00;-15,00;10,00;17,16;23,83;15,00;4245,00
01/08/2022;01/08/2022;aFRR;NEG_12_16;24,49;35,57;44,56;24,49;35,39;44,56;32,00;26,00;37,72;44,30;-32,00;3819,00
01/08/2022;01/08/2022;aFRR;NEG_16_20;10,00;17,55;20,33;10,00;17,64;20,33;-20,00;10,00;16,78;20,30;20,00;3788,00
01/08/2022;01/08/2022;aFRR;NEG_20_24;0,40;0,93;1,17;0,40;0,94;1,17;12,00;0,58;0,91;1,15;-12,00;4149,00
02/08/2022;02/08/2022;aFRR;POS_00_04;3,62;6,76;7,54;5,00;6,80;7,54;80,00;3,62;6,08;7,54;-80,00;5027,00
02/08/2022;02/08/2022;aFRR;POS_04_08;5,40;9,82;11,15;8,00;9,86;10,82;80,00;5,40;9,30;11,15;-80,00;5000,00
02/08/2022;02/08/2022;aFRR;POS_08_12;11,52;18,89;23,00;11,52;18,96;20,57;80,00;11,86;17,58;23,00;-80,00;4488,00
02/08/2022;02/08/2022;aFRR;POS_12_16;6,81;10,49;12,72;7,72;10,49;12,02;80,00;6,81;10,56;12,72;-80,00;4379,00
02/08/2022;02/08/2022;aFRR;POS_16_20;12,88;22,11;24,40;14,02;22,19;24,40;54,00;12,88;20,92;24,18;-54,00;4759,00
02/08/2022;02/08/2022;aFRR;POS_20_24;14,94;31,02;34,95;23,04;31,40;34,95;42,00;14,94;26,49;33,31;-42,00;4786,00
02/08/2022;02/08/2022;aFRR;NEG_00_04;2,50;6,43;10,62;2,50;6,50;10,62;33,00;2,61;5,71;8,00;-33,00;3468,00
02/08/2022;02/08/2022;aFRR;NEG_04_08;2,50;9,01;14,50;2,50;9,12;14,50;27,00;3,17;7,83;13,43;-27,00;3347,00
02/08/2022;02/08/2022;aFRR;NEG_08_12;7,67;16,78;21,52;8,40;17,08;21,52;-80,00;7,67;14,75;18,60;80,00;3379,00
02/08/2022;02/08/2022;aFRR;NEG_12_16;13,05;35,51;57,38;15,15;36,40;57,38;-80,00;13,05;29,66;37,50;80,00;3497,00
02/08/2022;02/08/2022;aFRR;NEG_16_20;6,67;15,23;18,29;8,78;15,50;18,29;-80,00;6,67;13,47;16,77;80,00;3633,00
02/08/2022;02/08/2022;aFRR;NEG_20_24;0,40;0,84;1,10;0,40;0,84;1,10;20,00;0,41;0,86;1,10;-20,00;4131,00
03/08/2022;03/08/2022;aFRR;POS_00_04;3,13;6,06;6,68;4,52;6,11;6,68;47,00;3,13;5,45;6,59;-47,00;4895,00
03/08/2022;03/08/2022;aFRR;POS_04_08;4,24;8,83;9,50;6,49;8,97;9,50;9,00;4,24;7,54;9,41;-9,00;4445,00
03/08/2022;03/08/2022;aFRR;POS_08_12;7,87;16,09;17,25;12,34;16,29;17,25;8,00;7,87;13,86;17,19;-8,00;4512,00
03/08/2022;03/08/2022;aFRR;POS_12_16;4,73;8,98;10,14;7,21;9,02;10,12;19,00;4,73;8,54;10,14;-19,00;4394,00
03/08/2022;03/08/2022;aFRR;POS_16_20;10,68;21,71;26,30;14,64;21,85;26,30;-72,00;10,68;20,72;26,29;72,00;4296,00
03/08/2022;03/08/2022;aFRR;POS_20_24;14,90;31,69;42,23;20,97;32,17;42,23;-80,00;14,90;28,34;40,63;80,00;4708,00
03/08/2022;03/08/2022;aFRR;NEG_00_04;2,50;6,50;7,86;3,00;6,64;7,86;7,00;2,50;5,24;7,20;-7,00;3795,00
03/08/2022;03/08/2022;aFRR;NEG_04_08;4,32;8,93;10,65;5,00;9,14;10,65;-11,00;4,32;7,16;10,65;11,00;3668,00
03/08/2022;03/08/2022;aFRR;NEG_08_12;6,46;14,94;18,00;8,76;15,22;18,00;-80,00;6,46;13,17;15,50;80,00;3582,00
03/08/2022;03/08/2022;aFRR;NEG_12_16;17,34;42,52;68,65;20,51;44,80;68,65;-80,00;17,34;27,58;33,79;80,00;3677,00
03/08/2022;03/08/2022;aFRR;NEG_16_20;7,07;14,13;18,33;7,44;14,49;18,33;-80,00;7,07;11,83;13,80;80,00;3500,00
03/08/2022;03/08/2022;aFRR;NEG_20_24;0,40;0,77;1,00;0,45;0,78;1,00;-80,00;0,40;0,72;0,90;80,00;4301,00
04/08/2022;04/08/2022;aFRR;POS_00_04;2,73;5,53;6,68;4,28;5,60;6,68;8,00;2,73;4,91;6,59;-8,00;4918,00
04/08/2022;04/08/2022;aFRR;POS_04_08;4,02;8,15;10,40;6,08;8,28;10,40;-31,00;4,02;7,14;10,30;31,00;4719,00
04/08/2022;04/08/2022;aFRR;POS_08_12;6,82;14,43;16,23;11,04;14,74;16,23;-80,00;6,82;12,32;15,73;80,00;4220,00
04/08/2022;04/08/2022;aFRR;POS_12_16;3,77;8,01;8,83;6,48;8,12;8,83;-29,00;3,77;7,09;8,79;29,00;4353,00
04/08/2022;04/08/2022;aFRR;POS_16_20;10,31;20,41;23,03;16,83;20,55;23,03;5,00;10,31;19,04;22,98;-5,00;4426,00
04/08/2022;04/08/2022;aFRR;POS_20_24;14,08;30,25;36,60;25,00;30,43;36,60;25,00;14,08;28,20;36,40;-25,00;4715,00
04/08/2022;04/08/2022;aFRR;NEG_00_04;3,00;5,29;6,00;3,00;5,34;6,00;46,00;3,37;4,69;6,00;-46,00;3845,00
04/08/2022;04/08/2022;aFRR;NEG_04_08;4,39;7,10;7,96;4,98;7,16;7,93;34,00;4,39;6,40;7,96;-34,00;3646,00
04/08/2022;04/08/2022;aFRR;NEG_08_12;6,72;13,21;14,85;8,42;13,44;14,85;-80,00;6,72;11,69;14,71;80,00;3348,00
04/08/2022;04/08/2022;aFRR;NEG_12_16;18,00;40,00;57,79;29,29;41,94;57,79;-80,00;18,00;27,50;45,77;80,00;3709,00
04/08/2022;04/08/2022;aFRR;NEG_16_20;6,30;12,78;14,71;8,58;13,16;14,71;-80,00;6,30;10,34;12,90;80,00;3663,00
04/08/2022;04/08/2022;aFRR;NEG_20_24;0,34;0,76;0,90;0,47;0,78;0,90;-38,00;0,34;0,64;0,90;38,00;4170,00
05/08/2022;05/08/2022;aFRR;POS_00_04;2,45;5,55;6,21;4,28;5,62;6,21;27,00;2,45;4,73;6,20;-27,00;4587,00
05/08/2022;05/08/2022;aFRR;POS_04_08;3,71;8,16;9,42;6,66;8,25;9,42;17,00;3,71;7,14;9,35;-17,00;4678,00
05/08/2022;05/08/2022;aFRR;POS_08_12;6,46;13,45;14,66;10,39;13,66;14,66;-59,00;6,46;11,88;14,58;59,00;4451,00
05/08/2022;05/08/2022;aFRR;POS_12_16;3,57;7,11;7,82;5,65;7,18;7,82;35,00;3,57;6,25;7,76;-35,00;4424,00
05/08/2022;05/08/2022;aFRR;POS_16_20;7,27;17,98;20,63;14,61;18,14;20,63;-42,00;7,27;16,70;20,58;42,00;4456,00
05/08/2022;05/08/2022;aFRR;POS_20_24;13,52;27,49;30,66;22,07;27,91;30,66;-77,00;13,52;24,69;30,27;77,00;4942,00
05/08/2022;05/08/2022;aFRR;NEG_00_04;2,07;4,33;5,00;3,00;4,37;5,00;72,00;2,07;3,83;4,93;-72,00;3821,00
05/08/2022;05/08/2022;aFRR;NEG_04_08;2,51;5,55;6,50;4,00;5,60;6,49;80,00;2,51;4,78;6,50;-80,00;3710,00
05/08/2022;05/08/2022;aFRR;NEG_08_12;5,94;11,33;12,55;7,48;11,44;12,55;-35,00;5,94;10,42;12,50;35,00;3600,00
05/08/2022;05/08/2022;aFRR;NEG_12_16;17,15;37,08;43,28;29,13;38,06;43,28;-80,00;17,15;30,82;38,90;80,00;3846,00
05/08/2022;05/08/2022;aFRR;NEG_16_20;5,96;11,43;12,99;7,41;11,59;12,99;-46,00;5,96;10,22;12,77;46,00;3679,00
05/08/2022;05/08/2022;aFRR;NEG_20_24;0,40;0,69;0,86;0,40;0,69;0,86;33,00;0,40;0,64;0,85;-33,00;4215,00
06/08/2022;06/08/2022;aFRR;POS_00_04;2,88;6,35;9,00;3,95;6,49;9,00;5,00;2,88;5,03;8,93;-5,00;4764,00
06/08/2022;06/08/2022;aFRR;POS_04_08;4,07;9,39;12,42;6,39;9,58;12,42;42,00;4,07;7,04;11,86;-42,00;4861,00
06/08/2022;06/08/2022;aFRR;POS_08_12;6,56;12,91;16,25;9,42;13,07;16,25;4,00;6,56;11,27;16,03;-4,00;4732,00
06/08/2022;06/08/2022;aFRR;POS_12_16;3,10;7,56;13,66;4,97;7,69;13,66;26,00;3,10;6,00;11,01;-26,00;4353,00
06/08/2022;06/08/2022;aFRR;POS_16_20;7,56;17,15;20,50;13,03;17,38;20,50;-30,00;7,56;15,24;20,50;30,00;4742,00
06/08/2022;06/08/2022;aFRR;POS_20_24;12,65;26,88;35,76;19,27;27,50;35,76;-80,00;12,65;22,62;29,54;80,00;5056,00
06/08/2022;06/08/2022;aFRR;NEG_00_04;1,71;4,32;5,80;2,50;4,35;5,80;62,00;1,71;3,81;5,75;-62,00;3714,00
06/08/2022;06/08/2022;aFRR;NEG_04_08;2,00;5,62;10,52;3,00;5,57;7,00;80,00;2,00;6,32;10,52;-80,00;3690,00
06/08/2022;06/08/2022;aFRR;NEG_08_12;4,72;22,27;33,74;6,33;22,82;33,74;21,00;4,72;16,55;30,00;-21,00;3618,00
06/08/2022;06/08/2022;aFRR;NEG_12_16;16,89;68,95;98,22;21,81;71,33;98,22;3,00;16,89;45,87;88,00;-3,00;4031,00
06/08/2022;06/08/2022;aFRR;NEG_16_20;4,98;25,72;34,44;6,55;26,54;34,44;4,00;4,98;17,79;33,44;-4,00;3597,00
06/08/2022;06/08/2022;aFRR;NEG_20_24;0,30;1,04;1,42;0,43;1,05;1,42;78,00;0,30;0,89;1,28;-78,00;4168,00
07/08/2022;07/08/2022;aFRR;POS_00_04;3,31;6,37;7,60;5,40;6,44;7,60;69,00;3,31;5,25;7,57;-69,00;5103,00
07/08/2022;07/08/2022;aFRR;POS_04_08;4,89;9,44;11,20;7,34;9,55;11,20;63,00;4,89;7,91;10,77;-63,00;4913,00
07/08/2022;07/08/2022;aFRR;POS_08_12;2,00;12,71;16,39;2,00;12,81;16,39;40,00;5,45;11,43;15,88;-40,00;4303,00
07/08/2022;07/08/2022;aFRR;POS_12_16;2,64;9,34;11,42;6,00;9,52;11,42;49,00;2,64;6,85;10,57;-49,00;4351,00
07/08/2022;07/08/2022;aFRR;POS_16_20;8,44;16,87;18,85;10,85;17,11;18,85;-13,00;8,44;14,59;18,54;13,00;4240,00
07/08/2022;07/08/2022;aFRR;POS_20_24;13,15;25,93;28,55;21,46;26,21;28,55;27,00;13,15;22,59;28,26;-27,00;5173,00
07/08/2022;07/08/2022;aFRR;NEG_00_04;2,02;4,88;6,00;2,83;4,91;5,70;80,00;2,02;4,38;6,00;-80,00;3572,00
07/08/2022;07/08/2022;aFRR;NEG_04_08;3,06;6,12;13,50;3,41;5,98;6,74;80,00;3,06;8,13;13,50;-80,00;3576,00
07/08/2022;07/08/2022;aFRR;NEG_08_12;10,00;41,72;64,10;10,00;42,85;64,10;17,00;11,11;29,69;56,00;-17,00;3696,00
07/08/2022;07/08/2022;aFRR;NEG_12_16;30,00;89,07;116,78;30,00;90,61;116,78;-4,00;34,03;74,55;105,11;4,00;3763,00
07/08/2022;07/08/2022;aFRR;NEG_16_20;10,00;28,98;34,02;10,00;29,31;34,02;35,00;13,21;25,28;34,00;-35,00;3760,00
07/08/2022;07/08/2022;aFRR;NEG_20_24;0,29;1,06;1,39;0,65;1,07;1,39;53,00;0,29;0,95;1,37;-53,00;3900,00
08/08/2022;08/08/2022;aFRR;POS_00_04;3,00;6,77;8,16;5,00;6,94;8,16;18,00;3,00;5,08;7,70;-18,00;4483,00
08/08/2022;08/08/2022;aFRR;POS_04_08;4,50;9,76;11,70;7,45;9,93;11,70;59,00;4,50;7,46;11,36;-59,00;4464,00
08/08/2022;08/08/2022;aFRR;POS_08_12;6,51;16,48;21,07;9,75;17,14;21,07;-80,00;6,51;11,84;15,80;80,00;4700,00
08/08/2022;08/08/2022;aFRR;POS_12_16;4,84;10,40;12,20;5,91;10,62;12,20;-63,00;4,84;8,70;11,94;63,00;4759,00
08/08/2022;08/08/2022;aFRR;POS_16_20;8,45;18,51;22,60;12,30;18,89;22,60;-76,00;8,45;15,89;22,44;76,00;4879,00
08/08/2022;08/08/2022;aFRR;POS_20_24;10,00;29,15;34,43;21,46;30,06;34,43;-80,00;10,00;22,95;30,72;80,00;4738,00
08/08/2022;08/08/2022;aFRR;NEG_00_04;2,68;6,22;9,79;2,83;6,28;9,79;52,00;2,68;5,50;9,28;-52,00;3734,00
08/08/2022;08/08/2022;aFRR;NEG_04_08;3,13;7,40;11,11;3,41;7,44;11,10;80,00;3,13;6,78;11,11;-80,00;3631,00
08/08/2022;08/08/2022;aFRR;NEG_08_12;6,00;19,49;26,01;6,00;19,64;22,20;80,00;10,40;17,12;26,01;-80,00;3944,00
08/08/2022;08/08/2022;aFRR;NEG_12_16;22,00;36,59;48,00;26,00;36,75;48,00;67,00;22,00;34,30;46,71;-67,00;3703,00
08/08/2022;08/08/2022;aFRR;NEG_16_20;9,00;17,34;20,00;9,00;17,51;20,00;73,00;10,40;14,74;20,00;-73,00;3855,00
08/08/2022;08/08/2022;aFRR;NEG_20_24;0,55;0,91;1,20;0,55;0,91;1,10;80,00;0,58;0,94;1,20;-80,00;4004,00
09/08/2022;09/08/2022;aFRR;POS_00_04;3,80;6,56;8,15;4,68;6,59;7,65;80,00;3,80;6,14;8,15;-80,00;4383,00
09/08/2022;09/08/2022;aFRR;POS_04_08;5,24;9,29;11,83;6,46;9,30;10,39;80,00;5,24;9,02;11,83;-80,00;4814,00
